!!SBtab SBtabVersion="0.8" Document="recon2.v02" TableType="Quantity" TableName="Quantity"				
!Quantity	!SBML:parameter:id	!Value	!Unit	!Description
FLUX_VALUE_R_3AIBTm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3AIBTm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3AIBtm	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3AIBtm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3AIBtm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3AIBtm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3DPHBH1	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3DPHBH1	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3DPHBH1	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3DPHBH1	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3DPHBH2	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3DPHBH2	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3DPHBH2	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3DPHBH2	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3DSPHR	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3DSPHR	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3DSPHR	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3DSPHR	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3HAO	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3HAO	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3HAO	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3HAO	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3HBCDm	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3HBCDm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3HBCDm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3HBCDm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3HBCOAHLm	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3HBCOAHLm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3HBCOAHLm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3HBCOAHLm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3HKYNAKGAT	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3HKYNAKGAT	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3HKYNAKGAT	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3HKYNAKGAT	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3HLYTCL	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3HLYTCL	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3HLYTCL	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3HLYTCL	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3HPCOAHYD	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3HPCOAHYD	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3HPCOAHYD	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3HPCOAHYD	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3HPPD	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3HPPD	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3HPPD	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3HPPD	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3HXKYNDCL	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3HXKYNDCL	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3HXKYNDCL	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3HXKYNDCL	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3HXKYNOXDA	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3HXKYNOXDA	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3HXKYNOXDA	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3HXKYNOXDA	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3M4HDXPAC	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3M4HDXPAC	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3M4HDXPAC	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3M4HDXPAC	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3MLDAt	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3MLDAt	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3MLDAt	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3MLDAt	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3MOBt2im	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3MOBt2im	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3MOBt2im	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3MOBt2im	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3MOPt2im	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3MOPt2im	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3MOPt2im	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3MOPt2im	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3MOX4HOXPGALDOX	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3MOX4HOXPGALDOX	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3MOX4HOXPGALDOX	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3MOX4HOXPGALDOX	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3MOX4HOXPGALDOX_NADP_	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3MOX4HOXPGALDOX_NADP_	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3MOX4HOXPGALDOX_NADP_	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3MOX4HOXPGALDOX_NADP_	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3MOXTYROX	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3MOXTYROX	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3MOXTYROX	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3MOXTYROX	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3NTD7l	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3NTD7l	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3NTD7l	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3NTD7l	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3SALAASPm	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3SALAASPm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3SALAASPm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3SALAASPm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3SALACBOXL	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3SALACBOXL	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3SALACBOXL	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3SALACBOXL	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3SALAOX	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3SALAOX	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3SALAOX	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3SALAOX	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3SALATAi	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3SALATAi	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3SALATAi	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3SALATAi	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3SALATAim	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3SALATAim	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3SALATAim	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3SALATAim	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3SPYRSP	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3SPYRSP	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3SPYRSP	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3SPYRSP	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_3SPYRSPm	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_3SPYRSPm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_3SPYRSPm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_3SPYRSPm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_41R1H2MAE12BOOX	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_41R1H2MAE12BOOX	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_41R1H2MAE12BOOX	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_41R1H2MAE12BOOX	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_41R2A1H12BOOX	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_41R2A1H12BOOX	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_41R2A1H12BOOX	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_41R2A1H12BOOX	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_42A12BOOX	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_42A12BOOX	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_42A12BOOX	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_42A12BOOX	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4ABUTtm	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4ABUTtm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4ABUTtm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4ABUTtm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4HBZCOAFm	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4HBZCOAFm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4HBZCOAFm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4HBZCOAFm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4HBZFm	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4HBZFm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4HBZFm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4HBZFm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4HDEBRISOQUINEte	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4HDEBRISOQUINEte	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4HDEBRISOQUINEte	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4HDEBRISOQUINEte	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4HGLSDm	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4HGLSDm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4HGLSDm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4HGLSDm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4HOXPACDOX_NADP_	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4HOXPACDOX_NADP_	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4HOXPACDOX_NADP_	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4HOXPACDOX_NADP_	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4MOPt2im	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4MOPt2im	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4MOPt2im	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4MOPt2im	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4MPTNLte	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4MPTNLte	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4MPTNLte	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4MPTNLte	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4MPTNLtm	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4MPTNLtm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4MPTNLtm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4MPTNLtm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4MPTNLtr	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4MPTNLtr	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4MPTNLtr	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4MPTNLtr	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4MTOLBUTAMIDEte	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4MTOLBUTAMIDEte	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4MTOLBUTAMIDEte	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4MTOLBUTAMIDEte	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4NPHSFte	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4NPHSFte	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4NPHSFte	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4NPHSFte	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4NPHSULT	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4NPHSULT	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4NPHSULT	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4NPHSULT	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4NPHte	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4NPHte	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4NPHte	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4NPHte	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_4PYRDX	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_4PYRDX	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_4PYRDX	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_4PYRDX	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5ADTSTSTERONEGLCte	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5ADTSTSTERONEGLCte	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5ADTSTSTERONEGLCte	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5ADTSTSTERONEGLCte	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5ADTSTSTERONEGLCtr	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5ADTSTSTERONEGLCtr	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5ADTSTSTERONEGLCtr	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5ADTSTSTERONEGLCtr	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5ADTSTSTERONESte	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5ADTSTSTERONESte	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5ADTSTSTERONESte	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5ADTSTSTERONESte	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5ADTSTSTERONESULT	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5ADTSTSTERONESULT	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5ADTSTSTERONESULT	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5ADTSTSTERONESULT	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5ADTSTSTERONEte	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5ADTSTSTERONEte	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5ADTSTSTERONEte	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5ADTSTSTERONEte	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5ADTSTSTERONEtr	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5ADTSTSTERONEtr	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5ADTSTSTERONEtr	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5ADTSTSTERONEtr	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5AOPtm	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5AOPtm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5AOPtm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5AOPtm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5DHFtl	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5DHFtl	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5DHFtl	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5DHFtl	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5FTHFt2	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5FTHFt2	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5FTHFt2	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5FTHFt2	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5HLTDL	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5HLTDL	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5HLTDL	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5HLTDL	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5HOMEPRAZOLEte	LOWER_BOUND	-1000.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5HOMEPRAZOLEte	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5HOMEPRAZOLEte	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5HOMEPRAZOLEte	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5HOXINDACTO2OX	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5HOXINDACTO2OX	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5HOXINDACTO2OX	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5HOXINDACTO2OX	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5HOXINDACTOXm	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5HOXINDACTOXm	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
FLUX_VALUE_R_5HOXINDACTOXm	FLUX_VALUE	0.0	mmol_per_gDW_per_hr	local parameter
OBJECTIVE_COEFFICIENT_R_5HOXINDACTOXm	OBJECTIVE_COEFFICIENT	0.0	dimensionless	local parameter
LOWER_BOUND_R_5HOXINOXDA	LOWER_BOUND	0.0	mmol_per_gDW_per_hr	local parameter
UPPER_BOUND_R_5HOXINOXDA	UPPER_BOUND	1000.0	mmol_per_gDW_per_hr	local parameter
