!!SBtab SBtabVersion='1.0' Document='MODEL1507180055' TableType='Compartment' TableName='Compartment'
!ID	!Name	!Size	!Unit	!SBOTerm
c	cytosol	nan		
e	extracellular	nan		
g	Golgi	nan		
m	Mitochondria	nan		
l	l	nan		
n	Nucleus	nan		
p	periplasm	nan		
r	Endoplasmic reticulum	nan		
x	Glyoxysome	nan		

!!SBtab SBtabVersion='1.0' Document='MODEL1507180055' TableType='Compound' TableName='Compound'
!ID	!Name	!Location	!Charge	!IsConstant	!SBOTerm	!InitialConcentration	!hasOnlySubstanceUnits	!SBML:fbc:chemicalFormula	!SBML:fbc:charge
R_SO4OXAtex2	SO4OXAtex2	M_oxa_c + 2.0 M_so4_e <=> M_oxa_e + 2.0 M_so4_c					False	G_171429 FbcOr G_171429 FbcOr G_171429	cobra_0_bound	cobra_default_ub
R_SO4t4_2	SO4t4_2	2.0 M_na1_e + M_so4_e <=> 2.0 M_na1_c + M_so4_c					True	G_243755	cobra_default_lb	cobra_default_ub
R_SO4t4_3	SO4t4_3	3.0 M_na1_e + M_so4_e <=> 3.0 M_na1_c + M_so4_c					True	G_55961	cobra_default_lb	cobra_default_ub
R_SO4tl	SO4tl	M_so4_l <=> M_so4_c					True		cobra_default_lb	cobra_default_ub
R_SOAT11	SOAT11	M_R1coa_hs_c + M_chsterol_c <=> M_coa_c + M_xolest_hs_c					False	G_20652	cobra_0_bound	cobra_default_ub
R_SOAT11r	SOAT11r	M_R1coa_hs_r + M_chsterol_r <=> M_coa_r + M_xolest_hs_r					False	G_20652	cobra_0_bound	cobra_default_ub
R_SOAT12	SOAT12	M_R2coa_hs_c + M_chsterol_c <=> M_coa_c + M_xolest_hs_c					False	G_20652	cobra_0_bound	cobra_default_ub
R_SOAT12r	SOAT12r	M_R2coa_hs_r + M_chsterol_r <=> M_coa_r + M_xolest_hs_r					False	G_20652	cobra_0_bound	cobra_default_ub
R_SOProd	SOProd	M_e___m + M_o2_m <=> M_o2s_m					False		cobra_0_bound	cobra_default_ub
R_SPC_HSt	SPC_HSt	M_spc_hs_c <=> M_spc_hs_e					True		cobra_default_lb	cobra_default_ub
R_SPH1Pte	SPH1Pte	M_sph1p_c <=> M_sph1p_e					True		cobra_default_lb	cobra_default_ub
R_SPH1Ptr	SPH1Ptr	M_sph1p_c <=> M_sph1p_r					True		cobra_default_lb	cobra_default_ub
R_SPHGNtr	SPHGNtr	M_sphgn_r <=> M_sphgn_c					True		cobra_default_lb	cobra_default_ub
R_SPHINGStl	SPHINGStl	M_sphings_c <=> M_sphings_l					True		cobra_default_lb	cobra_default_ub
R_SPHINGStr	SPHINGStr	M_sphings_c <=> M_sphings_r					True		cobra_default_lb	cobra_default_ub
R_SPHK21c	SPHK21c	M_atp_c + M_sphings_c <=> M_adp_c + M_h_c + M_sphs1p_c					False	G_56632	cobra_0_bound	cobra_default_ub
R_SPHMDAc	SPHMDAc	M_h2o_c + M_sphmyln_hs_c <=> M_Rtotal_c + M_spc_hs_c					False		cobra_0_bound	cobra_default_ub
R_SPHMYLNtg	SPHMYLNtg	M_sphmyln_hs_c <=> M_sphmyln_hs_g					True		cobra_default_lb	cobra_default_ub
R_SPHMYLNtl	SPHMYLNtl	M_sphmyln_hs_c <=> M_sphmyln_hs_l					True		cobra_default_lb	cobra_default_ub
R_SPHS1Pte	SPHS1Pte	M_sphs1p_c <=> M_sphs1p_e					True		cobra_default_lb	cobra_default_ub
R_SPHS1Ptr	SPHS1Ptr	M_sphs1p_c <=> M_sphs1p_r					True		cobra_default_lb	cobra_default_ub
R_SPMDOX	SPMDOX	M_h2o_c + M_o2_c + M_spmd_c <=> M_13dampp_c + M_4abutn_c + M_h2o2_c					False		cobra_0_bound	cobra_default_ub
R_SPMS	SPMS	M_ametam_c + M_ptrc_c <=> M_5mta_c + M_h_c + M_spmd_c					False	G_20810	cobra_0_bound	cobra_default_ub
R_SPODM	SPODM	2.0 M_h_c + 2.0 M_o2s_c <=> M_h2o2_c + M_o2_c					False	G_20655	cobra_0_bound	cobra_default_ub
R_SPODMe	SPODMe	2.0 M_h_e + 2.0 M_o2s_e <=> M_h2o2_e + M_o2_e					False	G_20657	cobra_0_bound	cobra_default_ub
R_SPODMm	SPODMm	2.0 M_h_m + 2.0 M_o2s_m <=> M_h2o2_m + M_o2_m					False	G_20656	cobra_0_bound	cobra_default_ub
R_SPODMn	SPODMn	2.0 M_h_n + 2.0 M_o2s_n <=> M_h2o2_n + M_o2_n					False	G_20655	cobra_0_bound	cobra_default_ub
R_SPODMx	SPODMx	2.0 M_h_x + 2.0 M_o2s_x <=> M_h2o2_x + M_o2_x					False	G_20655	cobra_0_bound	cobra_default_ub
R_SPR	SPR	M_6pthp_c + 2.0 M_h_c + 2.0 M_nadph_c <=> 2.0 M_nadp_c + M_thbpt_c					False	G_20751	cobra_0_bound	cobra_default_ub
R_SPRMS	SPRMS	M_ametam_c + M_spmd_c <=> M_5mta_c + M_h_c + M_sprm_c					False	G_20603	cobra_0_bound	cobra_default_ub
R_SPRn	SPRn	M_6pthp_n + 2.0 M_h_n + 2.0 M_nadph_n <=> 2.0 M_nadp_n + M_thbpt_n					False	G_20751	cobra_0_bound	cobra_default_ub
R_SPTix	SPTix	M_pyr_x + M_ser__L_x <=> M_ala__L_x + M_hpyr_x					False	G_11611	cobra_0_bound	cobra_default_ub
R_SQLEr	SQLEr	M_h_r + M_nadph_r + M_o2_r + M_sql_r <=> M_Ssq23epx_r + M_h2o_r + M_nadp_r					False	G_20775	cobra_0_bound	cobra_default_ub
R_SQLSr	SQLSr	2.0 M_frdp_r + M_h_r + M_nadph_r <=> M_nadp_r + 2.0 M_ppi_r + M_sql_r					False	G_14137	cobra_0_bound	cobra_default_ub
R_SR5AR2r	SR5AR2r	M_andrstndn_r + M_h_r + M_nadph_r <=> M_andrstandn_r + M_nadp_r					False	G_78925 FbcOr G_94224	cobra_0_bound	cobra_default_ub
R_SR5ARr	SR5ARr	M_h_r + M_nadph_r + M_tststerone_r <=> M_5adtststerone_r + M_nadp_r					False	G_94224 FbcOr G_78925	cobra_0_bound	cobra_default_ub
R_SRTN23OX	SRTN23OX	M_o2_c + M_srtn_c <=> M_f5hoxkyn_c					False	G_15930	cobra_0_bound	cobra_default_ub
R_SRTNACT	SRTNACT	M_accoa_c + M_srtn_c <=> M_Nacsertn_c + M_coa_c + M_h_c					False	G_11298	cobra_0_bound	cobra_default_ub
R_SRTNMTX	SRTNMTX	M_amet_c + M_srtn_c <=> M_ahcys_c + M_h_c + M_nmthsrtn_c					False	G_21743	cobra_0_bound	cobra_default_ub
R_SRTNt6_LPAREN_2_RPAREN_r	SRTNt6_LPAREN_2_RPAREN_r	2.0 M_k_c + 2.0 M_na1_e + M_srtn_e <=> 2.0 M_k_e + 2.0 M_na1_c + M_srtn_c					True	G_15567	cobra_default_lb	cobra_default_ub
R_SRTNtu	SRTNtu	M_srtn_e <=> M_srtn_c					True	G_20517 FbcOr G_20518 FbcOr G_20518	cobra_default_lb	cobra_default_ub
R_SSALxm	SSALxm	M_h2o_m + M_nad_m + M_sucsal_m <=> 2.0 M_h_m + M_nadh_m + M_succ_m					False	G_214579 FbcOr G_214579	cobra_0_bound	cobra_default_ub
R_ST3GAL21g	ST3GAL21g	M_cmpacna_g + M_ga1_hs_g <=> M_cmp_g + M_gm1b_hs_g + M_h_g					False	G_20444	cobra_0_bound	cobra_default_ub
R_ST3GAL22g	ST3GAL22g	M_cmpacna_g + M_gm1_hs_g <=> M_cmp_g + M_gd1a_hs_g + M_h_g					False	G_20444	cobra_0_bound	cobra_default_ub
R_ST3GAL23g	ST3GAL23g	M_cmpacna_g + M_gd1b_hs_g <=> M_cmp_g + M_gt1b_hs_g + M_h_g					False	G_20444	cobra_0_bound	cobra_default_ub
R_ST3GAL61g	ST3GAL61g	M_cmpacna_g + M_gal14acglcgalgluside_hs_g <=> M_acngal14acglcgalgluside_hs_g + M_cmp_g + M_h_g					False	G_54613	cobra_0_bound	cobra_default_ub
R_ST3GAL62g	ST3GAL62g	M_cmpacna_g + M_galacglcgal14acglcgalgluside_hs_g <=> M_acngalacglcgal14acglcgalgluside_hs_g + M_cmp_g + M_h_g					False	G_54613	cobra_0_bound	cobra_default_ub
R_ST6GALNAC21	ST6GALNAC21	M_acngalgbside_hs_g + M_cmpacna_g <=> M_acn13acngalgbside_hs_g + M_cmp_g + M_h_g					False	G_20446	cobra_0_bound	cobra_default_ub
R_ST6GALNAC22	ST6GALNAC22	M_acngalgbside_hs_g + M_cmpacna_g <=> M_acn23acngalgbside_hs_g + M_cmp_g + M_h_g					False	G_20446	cobra_0_bound	cobra_default_ub
R_ST6GALNAC23	ST6GALNAC23	M_cmpacna_g + M_ga2_hs_g <=> M_cmp_g + M_gm2a_hs_g + M_h_g					False	G_20446	cobra_0_bound	cobra_default_ub
R_ST6GALNAC24	ST6GALNAC24	M_cmpacna_g + M_gm1a_hs_g <=> M_cmp_g + M_gd1b2_hs_g + M_h_g					False	G_20446	cobra_0_bound	cobra_default_ub
R_ST6GALNAC25	ST6GALNAC25	M_cmpacna_g + M_gd1alpha_hs_g <=> M_cmp_g + M_gt1alpha_hs_g + M_h_g					False	G_20446	cobra_0_bound	cobra_default_ub
R_ST6GALNAC26	ST6GALNAC26	M_cmpacna_g + M_gt1alpha_hs_g <=> M_cmp_g + M_gq1balpha_hs_g + M_h_g					False	G_20446	cobra_0_bound	cobra_default_ub
R_ST6GALNAC27	ST6GALNAC27	M_cmpacna_g + M_gt1c_hs_g <=> M_cmp_g + M_gq1c_hs_g + M_h_g					False	G_20446	cobra_0_bound	cobra_default_ub
R_ST6GALNAC28	ST6GALNAC28	M_cmpacna_g + M_gq1c_hs_g <=> M_cmp_g + M_gp1c_hs_g + M_h_g					False	G_20446	cobra_0_bound	cobra_default_ub
R_ST6GALNAC31	ST6GALNAC31	M_cmpacna_g + M_gm1b_hs_g <=> M_cmp_g + M_gd1alpha_hs_g + M_h_g					False	G_20447 FbcOr G_50935 FbcOr G_26938	cobra_0_bound	cobra_default_ub
R_ST6GALNAC61	ST6GALNAC61	M_cmpacna_g + M_gd1a_hs_g <=> M_cmp_g + M_gt1alpha_hs_g + M_h_g					False	G_50935	cobra_0_bound	cobra_default_ub
R_ST6GALNAC62	ST6GALNAC62	M_cmpacna_g + M_gt1b_hs_g <=> M_cmp_g + M_gq1balpha_hs_g + M_h_g					False	G_50935	cobra_0_bound	cobra_default_ub
R_ST8SIA11	ST8SIA11	M_acngalgbside_hs_g + M_cmpacna_g <=> M_acnacngalgbside_hs_g + M_cmp_g + M_h_g					False	G_20449	cobra_0_bound	cobra_default_ub
R_ST8SIA12	ST8SIA12	M_cmpacna_g + M_gm3_hs_g <=> M_cmp_g + M_gd3_hs_g + M_h_g					False	G_20449	cobra_0_bound	cobra_default_ub
R_ST8SIA51g	ST8SIA51g	M_cmpacna_g + M_gd3_hs_g <=> M_cmp_g + M_gt3_hs_g + M_h_g					False	G_225742	cobra_0_bound	cobra_default_ub
R_ST8SIA52g	ST8SIA52g	M_cmpacna_g + M_gt1b_hs_g <=> M_cmp_g + M_gq1b_hs_g + M_h_g					False	G_225742	cobra_0_bound	cobra_default_ub
R_ST8SIA53g	ST8SIA53g	M_cmpacna_g + M_gd1a_hs_g <=> M_cmp_g + M_gt1a_hs_g + M_h_g					False	G_225742	cobra_0_bound	cobra_default_ub
R_ST8SIA54g	ST8SIA54g	M_cmpacna_g + M_gm1b_hs_g <=> M_cmp_g + M_gd1c_hs_g + M_h_g					False	G_225742	cobra_0_bound	cobra_default_ub
R_ST8SIA55g	ST8SIA55g	M_cmpacna_g + M_gq1c_hs_g <=> M_cmp_g + M_gp1calpha_hs_g + M_h_g					False	G_225742	cobra_0_bound	cobra_default_ub
R_ST8SIA56g	ST8SIA56g	M_acngal14acglcgalgluside_hs_g + M_cmpacna_g <=> M_acnacngal14acglcgalgluside_hs_g + M_cmp_g + M_h_g					False	G_225742	cobra_0_bound	cobra_default_ub
R_STCOAtx	STCOAtx	M_stcoa_c <=> M_stcoa_x					True		cobra_default_lb	cobra_default_ub
R_STRDNCCPT1	STRDNCCPT1	M_crn_c + M_strdnccoa_c <=> M_coa_c + M_strdnccrn_c					False	G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895	cobra_0_bound	cobra_default_ub
R_STRDNCCPT2	STRDNCCPT2	M_coa_m + M_strdnccrn_m <=> M_crn_m + M_strdnccoa_m					False	G_12896	cobra_0_bound	cobra_default_ub
R_STRDNCCRNt	STRDNCCRNt	M_strdnccrn_c <=> M_strdnccrn_m					False	G_57279	cobra_0_bound	cobra_default_ub
R_STRDNCt	STRDNCt	M_strdnc_e <=> M_strdnc_c					True		cobra_default_lb	cobra_default_ub
R_SUCCt2m	SUCCt2m	M_pi_m + M_succ_c <=> M_pi_c + M_succ_m					True	G_27376	cobra_default_lb	cobra_default_ub
R_SUCCt4_2	SUCCt4_2	2.0 M_na1_e + M_succ_e <=> 2.0 M_na1_c + M_succ_c					True	G_20500	cobra_default_lb	cobra_default_ub
R_SUCCt4_3	SUCCt4_3	3.0 M_na1_e + M_succ_e <=> 3.0 M_na1_c + M_succ_c					True	G_114644 FbcOr G_114644	cobra_default_lb	cobra_default_ub
R_SUCCtp	SUCCtp	M_succ_c <=> M_succ_x					True		cobra_default_lb	cobra_default_ub
R_SUCD1m	SUCD1m	M_fad_m + M_succ_m <=> M_fadh2_m + M_fum_m					True	G_66945 FbcAnd G_66925 FbcAnd G_66052 FbcAnd G_67680	cobra_default_lb	cobra_default_ub
R_SUCOAS1m	SUCOAS1m	M_coa_m + M_gtp_m + M_succ_m <=> M_gdp_m + M_pi_m + M_succoa_m					True	G_56451 FbcAnd G_20917	cobra_default_lb	cobra_default_ub
R_SUCOASm	SUCOASm	M_atp_m + M_coa_m + M_succ_m <=> M_adp_m + M_pi_m + M_succoa_m					True	G_56451 FbcAnd G_20916	cobra_default_lb	cobra_default_ub
R_SUCRe	SUCRe	M_h2o_e + M_sucr_e <=> M_fru_e + M_glc__D_e					False	G_69983 FbcOr G_232714	cobra_0_bound	cobra_default_ub
R_SULFOX	SULFOX	2.0 M_ficytC_m + M_h2o_c + M_so3_c <=> 2.0 M_focytC_m + 2.0 M_h_c + M_so4_c					False	G_211389	cobra_0_bound	cobra_default_ub
R_Ser_FSLASH_Thrtg	Ser_FSLASH_Thrtg	M_Ser_FSLASH_Thr_g <=> M_Ser_FSLASH_Thr_l					True		cobra_default_lb	cobra_default_ub
R_T2M26DCOAHLm	T2M26DCOAHLm	M_h2o_m + M_t2m26dcoa_m <=> M_3h26dm5coa_m					True		cobra_default_lb	cobra_default_ub
R_T2M26DCOAHLx	T2M26DCOAHLx	M_h2o_x + M_t2m26dcoa_x <=> M_3h26dm5coa_x					True	G_51798 FbcOr G_74147	cobra_default_lb	cobra_default_ub
R_T4HCINNMFM	T4HCINNMFM	M_34hpl_m <=> M_T4hcinnm_m + M_h2o_m					False		cobra_0_bound	cobra_default_ub
R_T4HCINNOX	T4HCINNOX	2.0 M_T4hcinnm_c + M_o2_c <=> 2.0 M_34dhcinm_c					False	G_22173	cobra_0_bound	cobra_default_ub
R_TAGAT__Dt	TAGAT__Dt	M_tagat__D_e <=> M_tagat__D_c					False		cobra_0_bound	cobra_default_ub
R_TAGt	TAGt	M_tag_hs_e <=> M_tag_hs_c					True		cobra_default_lb	cobra_default_ub
R_TALA	TALA	M_g3p_c + M_s7p_c <=> M_e4p_c + M_f6p_c					True	G_21351	cobra_default_lb	cobra_default_ub
R_TAURt4_LPAREN_2_RPAREN_r	TAURt4_LPAREN_2_RPAREN_r	2.0 M_na1_e + M_taur_e <=> 2.0 M_na1_c + M_taur_c					True	G_21366	cobra_default_lb	cobra_default_ub
R_TAURtcx	TAURtcx	M_na1_c + M_taur_c <=> M_na1_x + M_taur_x					True	G_21366	cobra_default_lb	cobra_default_ub
R_TAXOLte	TAXOLte	M_taxol_e <=> M_taxol_c					True		cobra_default_lb	cobra_default_ub
R_TCHOLAt2	TCHOLAt2	2.0 M_na1_e + M_tchola_e <=> 2.0 M_na1_c + M_tchola_c					False	G_20493 FbcOr G_20494	cobra_0_bound	cobra_default_ub
R_TCHOLAt3	TCHOLAt3	M_atp_c + M_h2o_c + M_tchola_c <=> M_adp_c + M_h_c + M_pi_c + M_tchola_e					False	G_76408 FbcOr G_27413 FbcOr G_76408 FbcOr G_76408	cobra_0_bound	cobra_default_ub
R_TCHOLAte	TCHOLAte	M_tchola_e <=> M_tchola_c					True		cobra_default_lb	cobra_default_ub
R_TCHOLAtx	TCHOLAtx	M_tchola_x <=> M_tchola_c					True		cobra_default_lb	cobra_default_ub
R_TCYNTt	TCYNTt	M_tcynt_c <=> M_tcynt_e					False		cobra_0_bound	cobra_default_ub
R_TCYNTtm	TCYNTtm	M_tcynt_m <=> M_tcynt_c					False		cobra_0_bound	cobra_default_ub
R_TDCHOLAte	TDCHOLAte	M_tdchola_e <=> M_tdchola_c					True		cobra_default_lb	cobra_default_ub
R_TDCHOLAtx	TDCHOLAtx	M_tdchola_x <=> M_tdchola_c					True		cobra_default_lb	cobra_default_ub
R_TDP	TDP	M_h2o_c + M_thmpp_c <=> M_h_c + M_pi_c + M_thmmp_c					False		cobra_0_bound	cobra_default_ub
R_TDPDRE	TDPDRE	M_dtdp4d6dg_c <=> M_dtdp4d6dm_c					False		cobra_0_bound	cobra_default_ub
R_TDPDRR	TDPDRR	M_dtdp4d6dm_c + M_h_c + M_nadph_c <=> M_dtdprmn_c + M_nadp_c					False		cobra_0_bound	cobra_default_ub
R_TDPGDH	TDPGDH	M_dtdpglu_c <=> M_dtdp4d6dg_c + M_h2o_c					False	G_76355	cobra_0_bound	cobra_default_ub
R_TDPm	TDPm	M_h2o_m + M_thmpp_m <=> M_h_m + M_pi_m + M_thmmp_m					False		cobra_0_bound	cobra_default_ub
R_TETHEX3COAtx	TETHEX3COAtx	M_tethex3coa_c <=> M_tethex3coa_x					True		cobra_default_lb	cobra_default_ub
R_TETHEX3t	TETHEX3t	M_tethex3_e <=> M_tethex3_c					True		cobra_default_lb	cobra_default_ub
R_TETPENT3COAtx	TETPENT3COAtx	M_tetpent3coa_c <=> M_tetpent3coa_x					True		cobra_default_lb	cobra_default_ub
R_TETPENT3CPT1	TETPENT3CPT1	M_crn_c + M_tetpent3coa_c <=> M_coa_c + M_tetpent3crn_c					False	G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895	cobra_0_bound	cobra_default_ub
R_TETPENT3CPT2	TETPENT3CPT2	M_coa_m + M_tetpent3crn_m <=> M_crn_m + M_tetpent3coa_m					False	G_12896	cobra_0_bound	cobra_default_ub
R_TETPENT3CRNt	TETPENT3CRNt	M_tetpent3crn_c <=> M_tetpent3crn_m					False	G_57279	cobra_0_bound	cobra_default_ub
R_TETPENT3t	TETPENT3t	M_tetpent3_e <=> M_tetpent3_c					True		cobra_default_lb	cobra_default_ub
R_TETPENT6COAtx	TETPENT6COAtx	M_tetpent6coa_c <=> M_tetpent6coa_x					True		cobra_default_lb	cobra_default_ub
R_TETPENT6CPT1	TETPENT6CPT1	M_crn_c + M_tetpent6coa_c <=> M_coa_c + M_tetpent6crn_c					False	G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895	cobra_0_bound	cobra_default_ub
R_TETPENT6CPT2	TETPENT6CPT2	M_coa_m + M_tetpent6crn_m <=> M_crn_m + M_tetpent6coa_m					False	G_12896	cobra_0_bound	cobra_default_ub
R_TETPENT6CRNt	TETPENT6CRNt	M_tetpent6crn_c <=> M_tetpent6crn_m					False	G_57279	cobra_0_bound	cobra_default_ub
R_TETPENT6t	TETPENT6t	M_tetpent6_e <=> M_tetpent6_c					True		cobra_default_lb	cobra_default_ub
R_TETTET6COAtx	TETTET6COAtx	M_tettet6coa_c <=> M_tettet6coa_x					True		cobra_default_lb	cobra_default_ub
R_TETTET6CPT1	TETTET6CPT1	M_crn_c + M_tettet6coa_c <=> M_coa_c + M_tettet6crn_c					False	G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895	cobra_0_bound	cobra_default_ub
R_TETTET6CPT2	TETTET6CPT2	M_coa_m + M_tettet6crn_m <=> M_crn_m + M_tettet6coa_m					False	G_12896	cobra_0_bound	cobra_default_ub
R_TETTET6CRNt	TETTET6CRNt	M_tettet6crn_c <=> M_tettet6crn_m					False	G_57279	cobra_0_bound	cobra_default_ub
R_TETTET6t	TETTET6t	M_tettet6_e <=> M_tettet6_c					True		cobra_default_lb	cobra_default_ub
R_THBPT4ACAMDASE	THBPT4ACAMDASE	M_thbpt4acam_c <=> M_dhbpt_c + M_h2o_c					False	G_13180 FbcOr G_13180	cobra_0_bound	cobra_default_ub
R_THCHOLSTOICtm	THCHOLSTOICtm	M_thcholstoic_m <=> M_thcholstoic_x					True		cobra_default_lb	cobra_default_ub
R_THD1m	THD1m	M_h_c + M_nadh_m + M_nadp_m <=> M_h_m + M_nad_m + M_nadph_m					False	G_18115 FbcOr G_18115	cobra_0_bound	cobra_0_bound
R_THFt2	THFt2	M_oh1_c + M_thf_e <=> M_oh1_e + M_thf_c					True	G_20509 FbcOr G_20509	cobra_default_lb	cobra_default_ub
R_THFtl	THFtl	M_thf_c <=> M_thf_l					True		cobra_default_lb	cobra_default_ub
R_THFtm	THFtm	M_thf_c <=> M_thf_m					True		cobra_default_lb	cobra_default_ub
R_THMDt4	THMDt4	M_na1_e + M_thymd_e <=> M_na1_c + M_thymd_c					False	G_434203 FbcOr G_434203 FbcOr G_114304	cobra_0_bound	cobra_default_ub
R_THMDt5	THMDt5	2.0 M_na1_e + M_thymd_e <=> 2.0 M_na1_c + M_thymd_c					False	G_114304	cobra_0_bound	cobra_default_ub
R_THMMPt4	THMMPt4	M_oh1_c + M_thmmp_e <=> M_oh1_e + M_thmmp_c					True	G_20509 FbcOr G_20509	cobra_default_lb	cobra_default_ub
R_THMMPtm	THMMPtm	M_oh1_m + M_thmmp_c <=> M_oh1_c + M_thmmp_m					False		cobra_0_bound	cobra_default_ub
R_THMP	THMP	M_h2o_c + M_thmmp_c <=> M_pi_c + M_thm_c					False		cobra_0_bound	cobra_default_ub
R_THMPPtm	THMPPtm	2.0 M_oh1_m + M_thmpp_c <=> 2.0 M_oh1_c + M_thmpp_m					False		cobra_0_bound	cobra_default_ub
R_THMTP	THMTP	M_h2o_c + M_thmtp_c <=> M_h_c + M_pi_c + M_thmpp_c					False	G_105663	cobra_0_bound	cobra_default_ub
R_THMTPt	THMTPt	3.0 M_oh1_e + M_thmtp_c <=> 3.0 M_oh1_c + M_thmtp_e					False	G_20509 FbcOr G_20509	cobra_0_bound	cobra_default_ub
R_THMt2m	THMt2m	M_h_c + M_thm_c <=> M_h_m + M_thm_m					True		cobra_default_lb	cobra_default_ub
R_THMt3	THMt3	M_h_c + M_thm_e <=> M_h_e + M_thm_c					True	G_80721 FbcOr G_116914	cobra_default_lb	cobra_default_ub
R_THP2Ctp	THP2Ctp	M_thp2c_c <=> M_thp2c_x					True		cobra_default_lb	cobra_default_ub
R_THRALANaEx	THRALANaEx	M_ala__L_c + M_na1_e + M_thr__L_e <=> M_ala__L_e + M_na1_c + M_thr__L_c					False	G_55963 FbcOr G_20514	cobra_0_bound	cobra_default_ub
R_THRASNNaEx	THRASNNaEx	M_asn__L_c + M_na1_e + M_thr__L_e <=> M_asn__L_e + M_na1_c + M_thr__L_c					False	G_20514	cobra_0_bound	cobra_default_ub
R_THRCYSNaEx	THRCYSNaEx	M_cys__L_c + M_na1_e + M_thr__L_e <=> M_cys__L_e + M_na1_c + M_thr__L_c					False	G_55963 FbcOr G_20514	cobra_0_bound	cobra_default_ub
R_THRD_L	THRD_L	M_thr__L_c <=> M_2obut_c + M_nh4_c					False	G_231691	cobra_0_bound	cobra_default_ub
R_THRGLNNaEx	THRGLNNaEx	M_gln__L_c + M_na1_e + M_thr__L_e <=> M_gln__L_e + M_na1_c + M_thr__L_c					False	G_20514	cobra_0_bound	cobra_default_ub
R_THRGLNexR	THRGLNexR	M_gln__L_c + M_thr__L_e <=> M_gln__L_e + M_thr__L_c					True	G_53896 FbcAnd G_17254	cobra_default_lb	cobra_default_ub
R_THRGLYexR	THRGLYexR	M_gly_c + M_thr__L_e <=> M_gly_e + M_thr__L_c					True	G_53896 FbcAnd G_17254	cobra_default_lb	cobra_default_ub
R_THRS	THRS	M_h2o_c + M_phom_c <=> M_pi_c + M_thr__L_c					False	G_208967	cobra_0_bound	cobra_default_ub
R_THRSERNaEx	THRSERNaEx	M_na1_e + M_ser__L_c + M_thr__L_e <=> M_na1_c + M_ser__L_e + M_thr__L_c					False	G_55963 FbcOr G_20514	cobra_0_bound	cobra_default_ub
R_THRt4	THRt4	M_na1_e + M_thr__L_e <=> M_na1_c + M_thr__L_c					False	G_56774 FbcOr G_105727 FbcOr G_67760	cobra_0_bound	cobra_default_ub
R_THYMDt1	THYMDt1	M_thymd_e <=> M_thymd_c					False	G_13340 FbcOr G_63959	cobra_0_bound	cobra_default_ub
R_THYMDtl	THYMDtl	M_thymd_l <=> M_thymd_c					True	G_71279	cobra_default_lb	cobra_default_ub
R_THYMDtm	THYMDtm	M_thymd_c <=> M_thymd_m					True	G_63959	cobra_default_lb	cobra_default_ub
R_THYMt	THYMt	M_thym_e <=> M_thym_c					True	G_13340	cobra_default_lb	cobra_default_ub
R_THYOXt2	THYOXt2	M_thyox__L_e <=> M_thyox__L_c					True	G_20502	cobra_default_lb	cobra_default_ub
R_THYPX	THYPX	M_h2o2_c + 2.0 M_h_c + 2.0 M_i_c <=> 2.0 M_h2o_c + M_iodine_c					False	G_22018 FbcOr G_22018 FbcOr G_22018 FbcOr G_22018 FbcOr G_22018	cobra_0_bound	cobra_default_ub
R_TKT1	TKT1	M_r5p_c + M_xu5p__D_c <=> M_g3p_c + M_s7p_c					True	G_21881 FbcOr G_74419 FbcOr G_83553	cobra_default_lb	cobra_default_ub
R_TKT2	TKT2	M_e4p_c + M_xu5p__D_c <=> M_f6p_c + M_g3p_c					True	G_21881 FbcOr G_74419 FbcOr G_83553	cobra_default_lb	cobra_default_ub
R_TMABADH	TMABADH	M_4tmeabut_c + M_h2o_c + M_nad_c <=> M_4tmeabutn_c + 2.0 M_h_c + M_nadh_c					False	G_56752	cobra_0_bound	cobra_default_ub
R_TMDK1	TMDK1	M_atp_c + M_thymd_c <=> M_adp_c + M_dtmp_c + M_h_c					False	G_57813 FbcOr G_619653	cobra_0_bound	cobra_default_ub
R_TMDK1m	TMDK1m	M_atp_m + M_thymd_m <=> M_adp_m + M_dtmp_m + M_h_m					False	G_57813	cobra_0_bound	cobra_default_ub
R_TMDPK	TMDPK	M_atp_c + M_thm_c <=> M_amp_c + M_h_c + M_thmpp_c					False	G_29807	cobra_0_bound	cobra_default_ub
R_TMDPP	TMDPP	M_pi_c + M_thymd_c <=> M_2dr1p_c + M_thym_c					True	G_72962	cobra_default_lb	cobra_default_ub
R_TMDPPK	TMDPPK	M_atp_c + M_thmpp_c <=> M_adp_c + M_thmtp_c					False		cobra_0_bound	cobra_default_ub
R_TMDS	TMDS	M_dump_c + M_mlthf_c <=> M_dhf_c + M_dtmp_c					False	G_22171	cobra_0_bound	cobra_default_ub
R_TMLYSOX	TMLYSOX	M_akg_c + M_o2_c + M_tmlys_c <=> M_3htmelys_c + M_co2_c + M_succ_c					False	G_192289	cobra_0_bound	cobra_default_ub
R_TMLYSter	TMLYSter	M_tmlys_r <=> M_tmlys_c					False		cobra_0_bound	cobra_default_ub
